"2,""[7, 9, 15, 3]"",-112,0"
"2,""[7, 9, 15, 3]"",-110,0"
"2,""[7, 9, 15, 3]"",-110,0"
"2,""[7, 9, 15, 3]"",-110,0"
"2,""[7, 9, 15, 3]"",-108,0"
"2,""[7, 9, 15, 3]"",-106,0"
"2,""[7, 9, 15, 3]"",-90,0"
"2,""[7, 9, 15, 3]"",-74,0"
"2,""[7, 9, 15, 3]"",3739,1"
"2,""[7, 9, 15, 3]"",3762,1"
"2,""[7, 9, 15, 3]"",3762,1"
"2,""[7, 9, 15, 3]"",3766,1"
"2,""[7, 9, 15, 3]"",3855,1"
"2,""[7, 9, 15, 3]"",4870,1"
"2,""[7, 9, 15, 3]"",4878,1"
"2,""[7, 9, 15, 3]"",4882,1"
"2,""[7, 9, 15, 3]"",4884,1"
"2,""[7, 9, 15, 3]"",4912,1"
"2,""[7, 9, 15, 3]"",4984,1"
"3,""[7, 9, 15, 3]"",-1272,0"
"3,""[7, 9, 15, 3]"",-1272,0"
"3,""[7, 9, 15, 3]"",-1272,0"
"3,""[7, 9, 15, 3]"",-1263,0"
"3,""[7, 9, 15, 3]"",-1263,0"
"3,""[7, 9, 15, 3]"",-1260,0"
"3,""[7, 9, 15, 3]"",-1254,0"
"3,""[7, 9, 15, 3]"",-1245,0"
"3,""[7, 9, 15, 3]"",-1242,0"
"3,""[7, 9, 15, 3]"",-1239,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-130,0"
"3,""[7, 9, 15, 3]"",-128,0"
"3,""[7, 9, 15, 3]"",-128,0"
"3,""[7, 9, 15, 3]"",-128,0"
"3,""[7, 9, 15, 3]"",-128,0"
"3,""[7, 9, 15, 3]"",-128,0"
"3,""[7, 9, 15, 3]"",-128,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-126,0"
"3,""[7, 9, 15, 3]"",-124,0"
"3,""[7, 9, 15, 3]"",-124,0"
"3,""[7, 9, 15, 3]"",-118,0"
"3,""[7, 9, 15, 3]"",-116,0"
"3,""[7, 9, 15, 3]"",-112,0"
"3,""[7, 9, 15, 3]"",-112,0"
"3,""[7, 9, 15, 3]"",-112,0"
"3,""[7, 9, 15, 3]"",-112,0"
"3,""[7, 9, 15, 3]"",-110,0"
"3,""[7, 9, 15, 3]"",-110,0"
"3,""[7, 9, 15, 3]"",-108,0"
"3,""[7, 9, 15, 3]"",-102,0"
"3,""[7, 9, 15, 3]"",-86,0"
"3,""[7, 9, 15, 3]"",-84,0"
"3,""[7, 9, 15, 3]"",3740,1"
"3,""[7, 9, 15, 3]"",3778,1"
"3,""[7, 9, 15, 3]"",3785,1"
"3,""[7, 9, 15, 3]"",4612,1"
"3,""[7, 9, 15, 3]"",4870,1"
"3,""[7, 9, 15, 3]"",4878,1"
"3,""[7, 9, 15, 3]"",4880,1"
"3,""[7, 9, 15, 3]"",4884,1"
"3,""[7, 9, 15, 3]"",4984,1"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1272,0"
"4,""[7, 9, 15, 3]"",-1266,0"
"4,""[7, 9, 15, 3]"",-1263,0"
"4,""[7, 9, 15, 3]"",-1260,0"
"4,""[7, 9, 15, 3]"",-1236,0"
"4,""[7, 9, 15, 3]"",-1215,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-130,0"
"4,""[7, 9, 15, 3]"",-128,0"
"4,""[7, 9, 15, 3]"",-128,0"
"4,""[7, 9, 15, 3]"",-126,0"
"4,""[7, 9, 15, 3]"",-124,0"
"4,""[7, 9, 15, 3]"",-124,0"
"4,""[7, 9, 15, 3]"",-124,0"
"4,""[7, 9, 15, 3]"",-124,0"
"4,""[7, 9, 15, 3]"",-124,0"
"4,""[7, 9, 15, 3]"",-122,0"
"4,""[7, 9, 15, 3]"",-122,0"
"4,""[7, 9, 15, 3]"",-118,0"
"4,""[7, 9, 15, 3]"",-118,0"
"4,""[7, 9, 15, 3]"",-114,0"
"4,""[7, 9, 15, 3]"",-112,0"
"4,""[7, 9, 15, 3]"",-112,0"
"4,""[7, 9, 15, 3]"",-112,0"
"4,""[7, 9, 15, 3]"",-112,0"
"4,""[7, 9, 15, 3]"",-112,0"
"4,""[7, 9, 15, 3]"",-110,0"
"4,""[7, 9, 15, 3]"",-108,0"
"4,""[7, 9, 15, 3]"",-108,0"
"4,""[7, 9, 15, 3]"",-104,0"
"4,""[7, 9, 15, 3]"",-100,0"
"4,""[7, 9, 15, 3]"",-100,0"
"4,""[7, 9, 15, 3]"",-98,0"
"4,""[7, 9, 15, 3]"",-90,0"
"4,""[7, 9, 15, 3]"",-86,0"
"4,""[7, 9, 15, 3]"",3736,1"
"4,""[7, 9, 15, 3]"",3750,1"
"4,""[7, 9, 15, 3]"",3914,1"
"4,""[7, 9, 15, 3]"",4636,1"
"4,""[7, 9, 15, 3]"",4882,1"
"4,""[7, 9, 15, 3]"",4884,1"
"4,""[7, 9, 15, 3]"",4984,1"
"4,""[7, 9, 15, 3]"",8766,2"
"5,""[7, 9, 15, 3]"",-1272,0"
"5,""[7, 9, 15, 3]"",-1272,0"
"5,""[7, 9, 15, 3]"",-1272,0"
"5,""[7, 9, 15, 3]"",-1272,0"
"5,""[7, 9, 15, 3]"",-1272,0"
"5,""[7, 9, 15, 3]"",-1272,0"
"5,""[7, 9, 15, 3]"",-1260,0"
"5,""[7, 9, 15, 3]"",-1260,0"
"5,""[7, 9, 15, 3]"",-1254,0"
"5,""[7, 9, 15, 3]"",-1251,0"
"5,""[7, 9, 15, 3]"",-1248,0"
"5,""[7, 9, 15, 3]"",-1239,0"
"5,""[7, 9, 15, 3]"",-1233,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-130,0"
"5,""[7, 9, 15, 3]"",-128,0"
"5,""[7, 9, 15, 3]"",-128,0"
"5,""[7, 9, 15, 3]"",-128,0"
"5,""[7, 9, 15, 3]"",-128,0"
"5,""[7, 9, 15, 3]"",-128,0"
"5,""[7, 9, 15, 3]"",-128,0"
"5,""[7, 9, 15, 3]"",-126,0"
"5,""[7, 9, 15, 3]"",-126,0"
"5,""[7, 9, 15, 3]"",-126,0"
"5,""[7, 9, 15, 3]"",-124,0"
"5,""[7, 9, 15, 3]"",-118,0"
"5,""[7, 9, 15, 3]"",-118,0"
"5,""[7, 9, 15, 3]"",-118,0"
"5,""[7, 9, 15, 3]"",-118,0"
"5,""[7, 9, 15, 3]"",-118,0"
"5,""[7, 9, 15, 3]"",-112,0"
"5,""[7, 9, 15, 3]"",-112,0"
"5,""[7, 9, 15, 3]"",-112,0"
"5,""[7, 9, 15, 3]"",-112,0"
"5,""[7, 9, 15, 3]"",-110,0"
"5,""[7, 9, 15, 3]"",-110,0"
"5,""[7, 9, 15, 3]"",-100,0"
"5,""[7, 9, 15, 3]"",-98,0"
"5,""[7, 9, 15, 3]"",-96,0"
"5,""[7, 9, 15, 3]"",-86,0"
"5,""[7, 9, 15, 3]"",-78,0"
"5,""[7, 9, 15, 3]"",3744,1"
"5,""[7, 9, 15, 3]"",4872,1"
"5,""[7, 9, 15, 3]"",4872,1"
"5,""[7, 9, 15, 3]"",4876,1"
"5,""[7, 9, 15, 3]"",4910,1"
"5,""[7, 9, 15, 3]"",4914,1"
"5,""[7, 9, 15, 3]"",8766,2"
"6,""[7, 9, 15, 3]"",-1272,0"
"6,""[7, 9, 15, 3]"",-1272,0"
"6,""[7, 9, 15, 3]"",-1272,0"
"6,""[7, 9, 15, 3]"",-1272,0"
"6,""[7, 9, 15, 3]"",-1260,0"
"6,""[7, 9, 15, 3]"",-1257,0"
"6,""[7, 9, 15, 3]"",-1254,0"
"6,""[7, 9, 15, 3]"",-1248,0"
"6,""[7, 9, 15, 3]"",-1230,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-130,0"
"6,""[7, 9, 15, 3]"",-128,0"
"6,""[7, 9, 15, 3]"",-126,0"
"6,""[7, 9, 15, 3]"",-126,0"
"6,""[7, 9, 15, 3]"",-126,0"
"6,""[7, 9, 15, 3]"",-124,0"
"6,""[7, 9, 15, 3]"",-124,0"
"6,""[7, 9, 15, 3]"",-124,0"
"6,""[7, 9, 15, 3]"",-122,0"
"6,""[7, 9, 15, 3]"",-122,0"
"6,""[7, 9, 15, 3]"",-120,0"
"6,""[7, 9, 15, 3]"",-114,0"
"6,""[7, 9, 15, 3]"",-114,0"
"6,""[7, 9, 15, 3]"",-112,0"
"6,""[7, 9, 15, 3]"",-112,0"
"6,""[7, 9, 15, 3]"",-112,0"
"6,""[7, 9, 15, 3]"",-112,0"
"6,""[7, 9, 15, 3]"",-110,0"
"6,""[7, 9, 15, 3]"",-110,0"
"6,""[7, 9, 15, 3]"",-110,0"
"6,""[7, 9, 15, 3]"",-110,0"
"6,""[7, 9, 15, 3]"",-110,0"
"6,""[7, 9, 15, 3]"",-110,0"
"6,""[7, 9, 15, 3]"",-110,0"
"6,""[7, 9, 15, 3]"",-108,0"
"6,""[7, 9, 15, 3]"",-108,0"
"6,""[7, 9, 15, 3]"",-106,0"
"6,""[7, 9, 15, 3]"",-106,0"
"6,""[7, 9, 15, 3]"",-104,0"
"6,""[7, 9, 15, 3]"",-102,0"
"6,""[7, 9, 15, 3]"",-100,0"
"6,""[7, 9, 15, 3]"",3734,1"
"6,""[7, 9, 15, 3]"",3744,1"
"6,""[7, 9, 15, 3]"",4878,1"
"6,""[7, 9, 15, 3]"",4878,1"
"6,""[7, 9, 15, 3]"",4884,1"
"6,""[7, 9, 15, 3]"",4892,1"
"6,""[7, 9, 15, 3]"",8766,2"
"7,""[7, 9, 15, 3]"",-1272,0"
"7,""[7, 9, 15, 3]"",-1272,0"
"7,""[7, 9, 15, 3]"",-1272,0"
"7,""[7, 9, 15, 3]"",-1272,0"
"7,""[7, 9, 15, 3]"",-1272,0"
"7,""[7, 9, 15, 3]"",-1272,0"
"7,""[7, 9, 15, 3]"",-1272,0"
"7,""[7, 9, 15, 3]"",-1269,0"
"7,""[7, 9, 15, 3]"",-1260,0"
"7,""[7, 9, 15, 3]"",-1245,0"
"7,""[7, 9, 15, 3]"",-1236,0"
"7,""[7, 9, 15, 3]"",-1215,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-130,0"
"7,""[7, 9, 15, 3]"",-128,0"
"7,""[7, 9, 15, 3]"",-128,0"
"7,""[7, 9, 15, 3]"",-128,0"
"7,""[7, 9, 15, 3]"",-128,0"
"7,""[7, 9, 15, 3]"",-128,0"
"7,""[7, 9, 15, 3]"",-128,0"
"7,""[7, 9, 15, 3]"",-128,0"
"7,""[7, 9, 15, 3]"",-126,0"
"7,""[7, 9, 15, 3]"",-126,0"
"7,""[7, 9, 15, 3]"",-126,0"
"7,""[7, 9, 15, 3]"",-126,0"
"7,""[7, 9, 15, 3]"",-122,0"
"7,""[7, 9, 15, 3]"",-122,0"
"7,""[7, 9, 15, 3]"",-118,0"
"7,""[7, 9, 15, 3]"",-116,0"
"7,""[7, 9, 15, 3]"",-114,0"
"7,""[7, 9, 15, 3]"",-110,0"
"7,""[7, 9, 15, 3]"",-110,0"
"7,""[7, 9, 15, 3]"",-110,0"
"7,""[7, 9, 15, 3]"",-110,0"
"7,""[7, 9, 15, 3]"",-108,0"
"7,""[7, 9, 15, 3]"",-96,0"
"7,""[7, 9, 15, 3]"",-94,0"
"7,""[7, 9, 15, 3]"",-92,0"
"7,""[7, 9, 15, 3]"",-90,0"
"7,""[7, 9, 15, 3]"",-70,0"
"7,""[7, 9, 15, 3]"",3754,1"
"7,""[7, 9, 15, 3]"",3760,1"
"7,""[7, 9, 15, 3]"",4874,1"
"7,""[7, 9, 15, 3]"",4882,1"
"7,""[7, 9, 15, 3]"",4884,1"
"7,""[7, 9, 15, 3]"",4886,1"
"7,""[7, 9, 15, 3]"",4888,1"
"7,""[7, 9, 15, 3]"",4894,1"
"7,""[7, 9, 15, 3]"",4926,1"
"7,""[7, 9, 15, 3]"",8766,2"
"7,""[7, 9, 15, 3]"",8774,2"
"8,""[7, 9, 15, 3]"",-1272,0"
"8,""[7, 9, 15, 3]"",-1272,0"
"8,""[7, 9, 15, 3]"",-1272,0"
"8,""[7, 9, 15, 3]"",-1272,0"
"8,""[7, 9, 15, 3]"",-1260,0"
"8,""[7, 9, 15, 3]"",-1257,0"
"8,""[7, 9, 15, 3]"",-402,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-130,0"
"8,""[7, 9, 15, 3]"",-128,0"
"8,""[7, 9, 15, 3]"",-128,0"
"8,""[7, 9, 15, 3]"",-128,0"
"8,""[7, 9, 15, 3]"",-128,0"
"8,""[7, 9, 15, 3]"",-126,0"
"8,""[7, 9, 15, 3]"",-124,0"
"8,""[7, 9, 15, 3]"",-124,0"
"8,""[7, 9, 15, 3]"",-122,0"
"8,""[7, 9, 15, 3]"",-122,0"
"8,""[7, 9, 15, 3]"",-120,0"
"8,""[7, 9, 15, 3]"",-120,0"
"8,""[7, 9, 15, 3]"",-116,0"
"8,""[7, 9, 15, 3]"",-114,0"
"8,""[7, 9, 15, 3]"",-112,0"
"8,""[7, 9, 15, 3]"",-110,0"
"8,""[7, 9, 15, 3]"",-110,0"
"8,""[7, 9, 15, 3]"",-108,0"
"8,""[7, 9, 15, 3]"",-108,0"
"8,""[7, 9, 15, 3]"",-108,0"
"8,""[7, 9, 15, 3]"",-108,0"
"8,""[7, 9, 15, 3]"",-102,0"
"8,""[7, 9, 15, 3]"",-102,0"
"8,""[7, 9, 15, 3]"",-94,0"
"8,""[7, 9, 15, 3]"",-90,0"
"8,""[7, 9, 15, 3]"",-84,0"
"8,""[7, 9, 15, 3]"",-78,0"
"8,""[7, 9, 15, 3]"",3740,1"
"8,""[7, 9, 15, 3]"",3744,1"
"8,""[7, 9, 15, 3]"",3776,1"
"8,""[7, 9, 15, 3]"",4878,1"
"8,""[7, 9, 15, 3]"",4880,1"
"8,""[7, 9, 15, 3]"",4886,1"
"8,""[7, 9, 15, 3]"",4890,1"
"8,""[7, 9, 15, 3]"",4894,1"
"8,""[7, 9, 15, 3]"",4896,1"
"8,""[7, 9, 15, 3]"",4906,1"
"8,""[7, 9, 15, 3]"",4916,1"
"8,""[7, 9, 15, 3]"",4922,1"
"8,""[7, 9, 15, 3]"",8726,2"
"8,""[7, 9, 15, 3]"",8774,2"
"8,""[7, 9, 15, 3]"",10188,2"
"9,""[7, 9, 15, 3]"",-1272,0"
"9,""[7, 9, 15, 3]"",-1272,0"
"9,""[7, 9, 15, 3]"",-1272,0"
"9,""[7, 9, 15, 3]"",-1272,0"
"9,""[7, 9, 15, 3]"",-1272,0"
"9,""[7, 9, 15, 3]"",-1272,0"
"9,""[7, 9, 15, 3]"",-1272,0"
"9,""[7, 9, 15, 3]"",-1269,0"
"9,""[7, 9, 15, 3]"",-1269,0"
"9,""[7, 9, 15, 3]"",-1266,0"
"9,""[7, 9, 15, 3]"",-1263,0"
"9,""[7, 9, 15, 3]"",-1251,0"
"9,""[7, 9, 15, 3]"",-1245,0"
"9,""[7, 9, 15, 3]"",-1245,0"
"9,""[7, 9, 15, 3]"",-1239,0"
"9,""[7, 9, 15, 3]"",-402,0"
"9,""[7, 9, 15, 3]"",-402,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-130,0"
"9,""[7, 9, 15, 3]"",-128,0"
"9,""[7, 9, 15, 3]"",-128,0"
"9,""[7, 9, 15, 3]"",-126,0"
"9,""[7, 9, 15, 3]"",-126,0"
"9,""[7, 9, 15, 3]"",-126,0"
"9,""[7, 9, 15, 3]"",-124,0"
"9,""[7, 9, 15, 3]"",-120,0"
"9,""[7, 9, 15, 3]"",-118,0"
"9,""[7, 9, 15, 3]"",-116,0"
"9,""[7, 9, 15, 3]"",-114,0"
"9,""[7, 9, 15, 3]"",-112,0"
"9,""[7, 9, 15, 3]"",-110,0"
"9,""[7, 9, 15, 3]"",-110,0"
"9,""[7, 9, 15, 3]"",-110,0"
"9,""[7, 9, 15, 3]"",-110,0"
"9,""[7, 9, 15, 3]"",-108,0"
"9,""[7, 9, 15, 3]"",-108,0"
"9,""[7, 9, 15, 3]"",-106,0"
"9,""[7, 9, 15, 3]"",-106,0"
"9,""[7, 9, 15, 3]"",-104,0"
"9,""[7, 9, 15, 3]"",-90,0"
"9,""[7, 9, 15, 3]"",-82,0"
"9,""[7, 9, 15, 3]"",-68,0"
"9,""[7, 9, 15, 3]"",-50,0"
"9,""[7, 9, 15, 3]"",28,0"
"9,""[7, 9, 15, 3]"",3738,1"
"9,""[7, 9, 15, 3]"",3742,1"
"9,""[7, 9, 15, 3]"",3750,1"
"9,""[7, 9, 15, 3]"",4972,1"
"9,""[7, 9, 15, 3]"",5052,1"
"9,""[7, 9, 15, 3]"",9962,2"
"9,""[7, 9, 15, 3]"",10188,2"
"10,""[7, 9, 15, 3]"",-1272,0"
"10,""[7, 9, 15, 3]"",-1272,0"
"10,""[7, 9, 15, 3]"",-1269,0"
"10,""[7, 9, 15, 3]"",-1257,0"
"10,""[7, 9, 15, 3]"",-1245,0"
"10,""[7, 9, 15, 3]"",-1161,0"
"10,""[7, 9, 15, 3]"",-402,0"
"10,""[7, 9, 15, 3]"",-402,0"
"10,""[7, 9, 15, 3]"",-402,0"
"10,""[7, 9, 15, 3]"",-402,0"
"10,""[7, 9, 15, 3]"",-402,0"
"10,""[7, 9, 15, 3]"",-402,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-130,0"
"10,""[7, 9, 15, 3]"",-128,0"
"10,""[7, 9, 15, 3]"",-128,0"
"10,""[7, 9, 15, 3]"",-128,0"
"10,""[7, 9, 15, 3]"",-128,0"
"10,""[7, 9, 15, 3]"",-128,0"
"10,""[7, 9, 15, 3]"",-128,0"
"10,""[7, 9, 15, 3]"",-126,0"
"10,""[7, 9, 15, 3]"",-126,0"
"10,""[7, 9, 15, 3]"",-114,0"
"10,""[7, 9, 15, 3]"",-114,0"
"10,""[7, 9, 15, 3]"",-112,0"
"10,""[7, 9, 15, 3]"",-112,0"
"10,""[7, 9, 15, 3]"",-112,0"
"10,""[7, 9, 15, 3]"",-110,0"
"10,""[7, 9, 15, 3]"",-110,0"
"10,""[7, 9, 15, 3]"",-108,0"
"10,""[7, 9, 15, 3]"",-108,0"
"10,""[7, 9, 15, 3]"",-106,0"
