1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",3748,1
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-124,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-1215,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-120,0
1,"[7, 9, 15, 3]",-108,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-120,0
1,"[7, 9, 15, 3]",-112,0
1,"[7, 9, 15, 3]",-1242,0
1,"[7, 9, 15, 3]",-1248,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-1245,0
1,"[7, 9, 15, 3]",-110,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-100,0
1,"[7, 9, 15, 3]",-1242,0
1,"[7, 9, 15, 3]",4966,1
1,"[7, 9, 15, 3]",-110,0
1,"[7, 9, 15, 3]",-112,0
1,"[7, 9, 15, 3]",-84,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-1215,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-112,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-126,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-126,0
1,"[7, 9, 15, 3]",-1155,0
1,"[7, 9, 15, 3]",-112,0
1,"[7, 9, 15, 3]",-108,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-1251,0
1,"[7, 9, 15, 3]",-1236,0
1,"[7, 9, 15, 3]",-102,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",3754,1
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-1272,0
1,"[7, 9, 15, 3]",-112,0
1,"[7, 9, 15, 3]",-1269,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-130,0
1,"[7, 9, 15, 3]",-1236,0
1,"[7, 9, 15, 3]",-130,0
2,"[7, 9, 15, 3]",-128,0
2,"[7, 9, 15, 3]",-112,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-1227,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",-108,0
2,"[7, 9, 15, 3]",-1257,0
2,"[7, 9, 15, 3]",-124,0
2,"[7, 9, 15, 3]",4884,1
2,"[7, 9, 15, 3]",-1221,0
2,"[7, 9, 15, 3]",-130,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-128,0
2,"[7, 9, 15, 3]",-130,0
2,"[7, 9, 15, 3]",-1248,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",3744,1
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",4890,1
2,"[7, 9, 15, 3]",-128,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",-130,0
2,"[7, 9, 15, 3]",-130,0
2,"[7, 9, 15, 3]",-108,0
2,"[7, 9, 15, 3]",-1242,0
2,"[7, 9, 15, 3]",-1242,0
2,"[7, 9, 15, 3]",-126,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-1245,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-1269,0
2,"[7, 9, 15, 3]",3739,1
2,"[7, 9, 15, 3]",-1260,0
2,"[7, 9, 15, 3]",-90,0
2,"[7, 9, 15, 3]",-112,0
2,"[7, 9, 15, 3]",-112,0
2,"[7, 9, 15, 3]",-1218,0
2,"[7, 9, 15, 3]",-128,0
2,"[7, 9, 15, 3]",3788,1
2,"[7, 9, 15, 3]",-1197,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",-120,0
2,"[7, 9, 15, 3]",-130,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-122,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-110,0
2,"[7, 9, 15, 3]",-1194,0
2,"[7, 9, 15, 3]",-1272,0
2,"[7, 9, 15, 3]",-102,0
2,"[7, 9, 15, 3]",-126,0
2,"[7, 9, 15, 3]",4966,1
3,"[7, 9, 15, 3]",-128,0
3,"[7, 9, 15, 3]",-108,0
3,"[7, 9, 15, 3]",-108,0
3,"[7, 9, 15, 3]",4906,1
3,"[7, 9, 15, 3]",4650,1
3,"[7, 9, 15, 3]",-108,0
3,"[7, 9, 15, 3]",3738,1
3,"[7, 9, 15, 3]",-112,0
3,"[7, 9, 15, 3]",3766,1
3,"[7, 9, 15, 3]",-1266,0
3,"[7, 9, 15, 3]",-110,0
3,"[7, 9, 15, 3]",-130,0
3,"[7, 9, 15, 3]",-118,0
3,"[7, 9, 15, 3]",3777,1
3,"[7, 9, 15, 3]",-128,0
3,"[7, 9, 15, 3]",-1272,0
3,"[7, 9, 15, 3]",3737,1
3,"[7, 9, 15, 3]",-126,0
3,"[7, 9, 15, 3]",-130,0
3,"[7, 9, 15, 3]",-1272,0
3,"[7, 9, 15, 3]",-110,0
3,"[7, 9, 15, 3]",-1218,0
3,"[7, 9, 15, 3]",-110,0
3,"[7, 9, 15, 3]",-1260,0
3,"[7, 9, 15, 3]",-1272,0
3,"[7, 9, 15, 3]",-108,0
3,"[7, 9, 15, 3]",-110,0
3,"[7, 9, 15, 3]",-126,0
3,"[7, 9, 15, 3]",-1227,0
3,"[7, 9, 15, 3]",-1272,0
3,"[7, 9, 15, 3]",4884,1
3,"[7, 9, 15, 3]",-1233,0
3,"[7, 9, 15, 3]",3752,1
3,"[7, 9, 15, 3]",-1260,0
3,"[7, 9, 15, 3]",-112,0
3,"[7, 9, 15, 3]",-90,0
3,"[7, 9, 15, 3]",-130,0
3,"[7, 9, 15, 3]",4898,1
3,"[7, 9, 15, 3]",-108,0
3,"[7, 9, 15, 3]",-1224,0
3,"[7, 9, 15, 3]",-1218,0
3,"[7, 9, 15, 3]",-118,0
3,"[7, 9, 15, 3]",-1218,0
3,"[7, 9, 15, 3]",-110,0
3,"[7, 9, 15, 3]",-98,0
3,"[7, 9, 15, 3]",-130,0
3,"[7, 9, 15, 3]",-130,0
3,"[7, 9, 15, 3]",-90,0
3,"[7, 9, 15, 3]",-94,0
3,"[7, 9, 15, 3]",-1272,0
3,"[7, 9, 15, 3]",-1269,0
3,"[7, 9, 15, 3]",-1242,0
3,"[7, 9, 15, 3]",-112,0
3,"[7, 9, 15, 3]",-1218,0
3,"[7, 9, 15, 3]",-86,0
3,"[7, 9, 15, 3]",4908,1
3,"[7, 9, 15, 3]",-112,0
3,"[7, 9, 15, 3]",-1239,0
3,"[7, 9, 15, 3]",-94,0
3,"[7, 9, 15, 3]",4966,1
4,"[7, 9, 15, 3]",-70,0
4,"[7, 9, 15, 3]",-94,0
4,"[7, 9, 15, 3]",-130,0
4,"[7, 9, 15, 3]",-110,0
4,"[7, 9, 15, 3]",-70,0
4,"[7, 9, 15, 3]",-1218,0
4,"[7, 9, 15, 3]",4890,1
4,"[7, 9, 15, 3]",-1188,0
4,"[7, 9, 15, 3]",-1224,0
4,"[7, 9, 15, 3]",-1233,0
4,"[7, 9, 15, 3]",14896,3
4,"[7, 9, 15, 3]",-110,0
4,"[7, 9, 15, 3]",-112,0
4,"[7, 9, 15, 3]",-130,0
4,"[7, 9, 15, 3]",-1272,0
4,"[7, 9, 15, 3]",-1272,0
4,"[7, 9, 15, 3]",-124,0
4,"[7, 9, 15, 3]",-110,0
4,"[7, 9, 15, 3]",-402,0
4,"[7, 9, 15, 3]",-118,0
4,"[7, 9, 15, 3]",-1245,0
4,"[7, 9, 15, 3]",-130,0
4,"[7, 9, 15, 3]",-126,0
4,"[7, 9, 15, 3]",-108,0
4,"[7, 9, 15, 3]",4880,1
4,"[7, 9, 15, 3]",-128,0
4,"[7, 9, 15, 3]",-116,0
4,"[7, 9, 15, 3]",-1272,0
4,"[7, 9, 15, 3]",4870,1
4,"[7, 9, 15, 3]",-1269,0
